Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Rosalina	2	26.2923%	3	9	12.8808694	16.9995583	20	4.4485081	19	70.9996345	83.0122234	94.2340183	164	16.8682828	10	51.3989252	66.4853124	77.9993757	213	21.0676084	0	2	2.812676	4	12	1.6176146	2.5509187	
Rosalina	3	13.99568%	4	13	15.2921664	18	20	3.5535563	28	84.8430348	97.207767	109.3544157	181	18.1669779	11	50.9976795	65.6917577	76.9935883	212	20.9250167	0	2	3.4321662	4.9999101	13	1.7703999	2.2589942	
Rosalina	4	7.27042%	5	15	16.5925022	19	20	2.9006488	40	99.4089896	113.5072444	126.9921112	200	19.9030947	9	48.98797	63.5028898	74.8055345	204	20.7559028	0	3	4.1817364	5	13	1.8694792	1.9436704	
Waluigi	0	17.06442%	1	1	1	1	1	0	21	61.1162021	68.7844263	76	118	11.0109991	3	40.4939752	55.0099189	65.9953701	196	20.4257235	0	1	2.0188333	3	9	1.3293009	3.0336958	
Waluigi	1	29.52258%	2	4	8.3354464	12	20	5.1133214	21	73	82.9663363	92.9964838	141	14.0598609	3	42.9966719	57.2828235	67.9996822	203	20.5011577	0	1	2.389174	3	11	1.4831799	2.8467248	
Waluigi	2	28.06404%	3	9	12.5512546	16	20	4.5336657	30	85.9981022	96.891573	107.9974962	167	15.9724524	3	42	56.5317638	67.2784316	208	20.2836813	0	2	2.9044913	4	12	1.6460456	2.5923944	
Waluigi	3	16.32%	4	12	14.8650304	18	20	3.8019135	35	98	110.3775049	121.9999683	186	17.3709306	3	40.9991676	55.2808738	65.9996825	198	20.1083992	0	2	3.5069093	5	13	1.7654247	2.3004926	
Waluigi	4	9.02896%	5	14	16.3081108	19	20	3.1075271	55	113.9978877	127.4191092	140.6786721	206	19.2658225	6	39	53.4453891	63.9996241	194	19.8665868	0	3	4.2023201	5	13	1.8293689	1.9877129	
Shy Guy	0	5.84984%	1	1	1	1	1	0	24	60	64.725531	68	80	7.0406794	6	35.9895622	50.651146	61.6494589	185	20.6245604	0	2	2.5871169	3.1897853	10	1.3832261	2.6759911	
Shy Guy	1	30.68434%	3	4	7.8593884	11	20	4.4579623	31	72.9386775	80.3451018	88.3254052	113	11.0223866	3	39.9994523	54.7137178	65.996528	194	20.9133525	0	1	2.3929581	3	11	1.4589595	2.802146	
Shy Guy	2	34.21726%	5	10	13.2017287	16.9999192	20	4.0678305	39	84.7535841	93.4596972	102.846195	136	12.8432247	3	39	53.8063469	64.9980243	198	20.5865308	0	2	2.8294931	4	12	1.6148569	2.5872831	
Shy Guy	3	18.46504%	6	13	15.422442	18	20	3.3881903	49	96	105.8294951	115.9974782	157	14.1570624	2	37.0373637	51.6414023	62.4357032	188	20.1312555	0	2	3.4237251	4.9982081	13	1.742697	2.3004792	
Shy Guy	4	10.78352%	7	14.9932503	16.5563879	19	20	2.8312033	56	108	119.4924329	130.3761197	175	15.7317381	3	35.5632317	49.8467643	60.8528488	197	19.9705304	0	3	4.0745434	5	15	1.807743	2.0086892	
Yoshi	0	17.4906%	1	1	1	1	1	0	18	55	62.3207517	69.1974032	114	10.5272813	6	40.9970161	55.5230592	66.3004935	199	20.6612199	0	1	1.9948795	3	10	1.311252	2.9881582	
Yoshi	1	29.38398%	2	4	8.4760401	12	20	5.1026549	22	66.1541277	75.9914777	85	136	13.6614828	3	42.2303299	57.196635	67.9999907	200	20.7191509	0	1	2.3365038	3	12	1.450358	2.8257799	
Yoshi	2	28.2746%	3	9	12.6230388	16	20	4.5110306	27	78.9974935	89.7079725	100	161	15.64191	3	42	56.781147	67.9761558	195	20.5706669	0	2	2.8300199	4	14	1.6144346	2.5861211	
Yoshi	3	16.12942%	4	12	15.0228001	18	20	3.7008852	37	91.9499552	103.6553404	115.0712948	177	17.0647243	3	40.9992705	55.572064	66.5123576	198	20.4342524	0	2	3.4606712	5	13	1.7583329	2.2869775	
Yoshi	4	8.7214%	5	14.4014296	16.4217763	19	20	3.0188579	47	106.9961888	120.1913225	132.9917284	203	18.8947643	3	39	53.4456784	64.1242956	197	20.1357546	0	3	4.1984865	5	14	1.830849	1.9633453	
Wario	0	5.7101%	1	1	1	1	1	0	18	66	74.4541777	84	120	13.1288302	3	37.9921685	51.3457137	61.9915475	190	19.2026018	0	1	1.7693771	3	10	1.4014741	3.1726975	
Wario	1	22.69632%	1	1	3.2986946	3.1035232	20	3.9959151	27	91.8806193	102.2094357	113.9990239	155	16.4496434	3	44.5214784	58.7119348	69.5025239	203	20.1231239	0	2	2.8631681	4	13	1.6229099	2.5991544	
Wario	2	29.3934%	3	5	9.7917137	14	20	5.069059	36	104.657706	116.2876836	128.9230655	181	17.7878511	3	42.9982082	57.0009526	67.9537772	200	19.9944628	0	2	3.4299598	4.9982388	13	1.7528014	2.3336035	
Wario	3	23.70066%	4	9	12.9644755	17	20	4.5556384	38	117.4651302	130.4358528	143.9059117	203	19.1750903	3	41.9970901	56.0088816	66.9998976	201	20.0337995	0	3	4.0132612	5	14	1.8390396	2.0670707	
Wario	4	18.49952%	5	12.9999641	15.2191743	18	20	3.6465757	54	136.0958287	150.3415829	164.9935405	225	20.7003012	3	40	54.2493535	64.9996926	189	20.0140983	0	3	4.6538289	6	15	1.8701409	1.7988067	
