Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Yoshi	0	63.43572%	1	1	1	1	1	0	16	55.9997576	62.9863635	70	115	10.4828356	0	25.7364417	35.0692783	40.9996109	137	14.5082482	0	1	1.7316017	2.2249773	10	1.2551758	2.6896257	
Yoshi	1	25.29202%	2	6	10.5777836	15	20	5.2626083	21	66.9974054	76.0778593	85	138	13.3840761	0	26.8975918	36.6000359	43.202186	146	15.1265484	0	1	2.2800994	3	11	1.4075986	2.4408671	
Yoshi	2	8.7326%	3	11	14.0782221	18	20	4.1675843	33	78.9975259	89.5311774	99.9986636	159	15.2952132	0	25.9967533	36.0806816	42.9936757	137	15.2649196	0	2	2.6877287	4	11	1.5114112	2.2076999	
Yoshi	3	2.01284%	5	13.9259079	15.8232047	19	20	3.335991	43	90.9832224	102.4814392	113.9908335	172	16.8012224	0	24	35.1327577	42	133	15.5129228	0	2	2.9543232	4	11	1.5645114	2.0584448	
Yoshi	4	0.52682%	6	15	16.8556623	19	20	2.7663202	56	103.9981152	116.52815	129	185	18.3128169	0	22.3275949	33.5022209	41	125	15.9333717	0	2	3.0340154	4	11	1.5702368	2.0013667	
Wario	0	13.89442%	1	1	1	1	1	0	18	72	78.3136367	89.9777314	120	12.9589372	0	8.8079356	24.2270077	35.9598542	131	18.7071165	0	1	1.688901	2	11	1.273639	2.8117374	
Wario	1	48.12062%	2	3	5.8371509	7.7297426	20	4.359601	19	89.923328	99.9311268	110.9986565	153	15.55433	0	24	34.4113538	42.4997484	146	16.024181	0	1	2.3517677	3	11	1.4766218	2.4195254	
Wario	2	27.19942%	4	8	12.0082001	16	20	4.5848771	27	102.2458573	113.6055489	125.3214454	176	16.9339022	0	24.8074745	35.8369899	43.9947562	151	16.0355223	0	2	2.8139343	4	13	1.5509231	2.1653557	
Wario	3	8.03912%	5	12	14.8295959	18	20	3.709259	42	113.988819	126.039365	138.914778	192	18.0944905	0	26.1814036	37.974338	46.8632861	148	16.572529	0	2	3.0026744	4	12	1.5774622	2.0475201	
Wario	4	2.74642%	6	14	15.9240611	19	20	3.2522209	56	126.9978553	140.180089	153.9695555	211	19.5742221	0	26.8734438	39.6881686	49.994664	149	18.0346308	0	2	3.064768	4	11	1.5851073	2.0046752	
