Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Luigi	0	44.49%	1	1	1	1	1	0	30	64	71.6619915	79.0649737	115	11.2006717	27	78	92.0182962	103.0250183	215	20.1655673	0	4	5.4538548	7	14	2.1704392	2.6666667	
Luigi	4	0.468%	12	16	17.7948718	20	20	2.1305208	71	107	119.5299145	132	167	18.0130877	24	59	71.3846154	82	136	19.2739345	2	5	7.0384615	9	14	2.4552872	2.1666667	
Luigi	3	3.824%	8	15	16.6244175	19	20	2.8192919	53	94	106.1297071	117	171	16.9094907	29	63.2654321	76.7740586	88	223	19.5235668	1	5.6851852	7.1401674	8.8395062	15	2.3070334	2.08159	
Luigi	2	14.74%	5	11.6229143	14.4997898	18	20	3.8529207	45	83	93.5054274	104	158	15.8830798	15	65	78.4516961	90	213	19.746244	0	5	6.909498	8	15	2.2264792	2.1761194	
Luigi	1	36.478%	3	6	10.2676275	14	20	5.0206278	35	71.6351954	81.344043	90.9926649	134	14.091152	24	68.1841782	82.4959702	94	200	20.3925878	0	5	6.1832886	8	14	2.1437749	2.429245	
Mario	0	22.578%	1	1	1	1	1	0	46	65	70.1285322	75	101	7.2706586	11	71.4203008	87.3028612	101.3870229	204	23.2048642	0	5	5.9463194	7	13	2.0080331	2.4897688	
Mario	4	0.742%	12	17	17.9487871	20	20	1.9837799	86	111	119.2803235	128	157	12.5301627	30	67	80.9541779	91	172	20.6128621	2	6	8.0404313	10	16	2.2549099	1.7708895	
Mario	3	5.946%	8	15	16.6411483	19	20	2.6865438	65	98.1666667	107.1251261	116	158	12.6792755	27	70	83.79482	94.4777778	181	19.9899642	1	6	7.8486377	9	17	2.2868529	1.8509923	
Mario	2	25.184%	6	11	14.3269327	18	20	3.7791926	56	87	95.4448062	104	138	12.0741226	12	71	84.8152001	96	193	20.2931208	0	6	7.3511753	9	15	2.2490839	2	
Mario	1	45.55%	3	5	9.600372	13	20	4.7324145	42	76	83.4526894	91	125	10.6738964	20	73	87.229067	99.4317111	205	21.0653074	0	5	6.81809	8	15	2.1655657	2.1658397	
Monty Mole	0	34.238%	1	1	1	1	1	0	31	60	65.8634266	72	99	8.8449948	15	66.8171412	80.4742684	92.0539518	196	20.3599831	0	4	5.4523629	7	13	1.9564286	2.6930311	
