Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Pom Pom	3	14.844%	4	11.5160452	14.5102874	18	20	3.9406387	48	98.0860969	110.6359472	123	178	17.9607132	9	44	60.3586634	73.3470238	177	22.3593036	0	3	3.9153867	5	11	1.8450799	2.0921584	
Pom Pom	2	26.308%	3	7.9316181	11.9578773	16	20	4.992613	40	81.0653924	93.4044397	105	153	16.9151987	12	45	61.7200091	74.714045	177	22.777246	0	2	3.1376007	4	11	1.7185883	2.449293	
Pom Pom	1	27.656%	2	2	8.3469284	13	20	5.8603475	35	68	77.709864	87	132	13.9155995	11	44	60.6525166	73	195	22.9022766	0	1	2.5426671	3.1139847	9	1.5057461	2.7361151	
Rosalina	0	25.056%	1	1	1	1	1	0	15	46	54.8347701	63	109	12.3442855	17	45	57.1319444	66.327839	157	17.4140447	0	1	1.9591315	3	7	1.2917076	3.0481322	
Rosalina	4	7.128%	5	15	16.6958474	19	20	2.8277474	55	99.2520776	112.8771044	126	182	19.851795	13	47	59.6433782	69.8240997	135	17.6670616	0	3	4.1717172	5	10	1.8038577	2.0182379	
Rosalina	3	13.906%	4	13	15.3666445	18	20	3.5094274	38	83.6570988	96.7405437	109	170	18.5013048	16	49	61.423702	71.0168219	163	18.0597303	0	2	3.47893	5	11	1.7503123	2.2910974	
Rosalina	2	26.144%	3	9	12.9618042	17	20	4.42718	22	71	82.7384486	94	146	16.7968566	21	49.7060237	62.6565177	72.9209337	173	18.2789897	0	2	2.8638311	4	9	1.6047097	2.5939412	
Rosalina	1	27.766%	2	4.8959022	8.9282398	13	20	5.1889059	21	57.9385003	68.2396456	78.2217829	133	14.9581271	20	48	60.9448246	70.7408138	158	17.9268639	0	1	2.3697328	3	9	1.4504012	2.837355	
Shy Guy	0	5.506%	1	1	1	1	1	0	40	60	65.063567	69.7397959	80	7.1917809	10	34	48.275336	58.2372449	149	19.608401	0	1.2091837	2.4649473	3	7	1.3507431	2.7878678	
Shy Guy	4	11.75%	7	14	16.4318298	19	20	2.8925568	69	109.3482143	120.4650213	131.0808271	170	15.5192869	7	33.198023	47.1230638	57.512931	150	19.1322209	0	3	4.1853617	5	11	1.8422531	2.0052766	
Shy Guy	3	19.214%	6	13	15.2292339	18	20	3.4578631	56	98.1654601	107.4702821	117	152	13.8076319	6	35.5526565	49.2941605	59.9067982	165	19.2032965	0	2	3.5661497	5	11	1.7809031	2.2700114	
Shy Guy	2	34.366%	5	9	12.8644727	16	20	4.1343984	46	86	94.647675	104	134	12.854499	6	37.6634615	51.2833033	62	173	19.3559888	0	2	2.8920445	4	10	1.639456	2.5982075	
Shy Guy	1	29.164%	3	4	7.2817957	11	20	4.5211683	36	73	80.9919764	89.1867835	109	11.1516217	9	38	52.2736936	62.6518096	170	19.7907007	0	1	2.3542724	3	9	1.4603954	2.8815663	
Waluigi	0	17.534%	1	1	1	1	1	0	28	61.7718254	68.9596213	76	111	10.9389864	4	41	56.626326	68.0573152	169	21.5786085	0	1	2.1455458	3	9	1.3596997	2.9895061	
Waluigi	4	8.574%	6	14	16.3596921	19	20	3.0870791	56	114	126.5355727	139.7202268	186	19.0870003	12	40	54.9673431	66.6502836	176	20.6637098	0	3	4.3076744	5.4678639	11	1.8162099	1.9587124	
Waluigi	3	15.978%	4	12	15.0347019	18	20	3.7541898	47	98	109.6189761	121.0220026	168	17.0279315	10	42	57.2400801	69.0628939	159	21.1831936	0	2	3.6127175	5	10	1.801369	2.2777569	
