Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Peach	1	36.944%	2	4	9.2942658	14	20	5.3958111	36	72	80.9548506	90	122	12.3427799	3	27	36.9277826	44	123	15.0975241	0	1	2.3555652	3	10	1.438027	2.4584236	
Pom Pom	0	46.2%	1	1	1	1	1	0	33	61	68.3280087	75.5809434	109	10.4491672	3	21	30.5730736	37	120	14.8131649	0	1	1.8568831	3	8	1.2726367	2.7351948	
Pom Pom	4	0.838%	8	15	16.8997613	19	20	2.5195133	72	107	117.398568	127	161	15.8026643	0	18	30.5417661	37	108	17.3818562	0	2	3.1145585	4	8	1.58942	2.1288783	
Pom Pom	3	3.528%	6	14	15.9395328	19	20	3.2191322	49	92.84375	103.3956916	114	146	14.7404185	0	20	31.1099773	39.1875	102	15.2759698	0	2	2.9756236	4	8	1.5732226	2.1411565	
Pom Pom	2	12.29%	5	11	14.0493516	18	20	4.0579484	42	83	92.4009764	101.3702168	152	13.772285	4	24	34.3550854	42	118	15.58589	0	2	2.7383238	4	9	1.5195619	2.260537	
Pom Pom	1	37.144%	3	5	8.9553903	13	20	5.0451437	36	71.9935065	80.3106289	89	129	12.4860443	0	24	34.2195779	41	130	14.8709876	0	1	2.3218286	3	9	1.4214184	2.5158841	
Rosalina	0	68.038%	1	1	1	1	1	0	9	48	56.2982451	64.3921454	107	12.2893479	10	34	42.7482583	48	129	14.0583249	0	1	1.9208971	3	8	1.301424	2.5780887	
Rosalina	4	0.328%	9	16	17.304878	19	20	2.4874761	57	95	107.402439	121	162	18.2759069	18	31	44.152439	52	99	18.3547676	0	2	2.8780488	4	7	1.5451754	2.1158537	
Rosalina	3	1.406%	6	14	16.1926182	19	20	3.2349078	47	81	93.5462304	105.3125	150	18.4655401	12	33	45.0099573	52	122	16.8839622	0	2	3.0682788	4	9	1.5553892	2.0241821	
Rosalina	2	7.042%	5	12	14.9286691	18	20	3.7611782	31	69.954955	80.6909969	91	139	15.7501239	12	35.9587087	45.6992332	52.4054054	124	15.1966424	0	2	2.776768	4	8	1.5296501	2.1556376	
Rosalina	1	23.186%	3	7.0469118	11.5786246	16	20	4.8525886	20	58.2434717	68.5221254	78	127	14.5882105	11	35	45.6116622	52.6963635	129	15.3923127	0	1	2.4500992	3	10	1.437846	2.332097	
Shy Guy	0	77.444%	1	1	1	1	1	0	32	61.8520453	66.3488456	72	80	6.7085231	6	24	32.2784464	38	120	14.2558667	0	1	1.8521771	3	10	1.2769876	2.7075048	
Shy Guy	4	0.118%	16	18	18.6271186	20	20	1.2058938	83	96	103.9322034	112	123	9.6776247	12	20	30.779661	40	85	15.0266067	0	2	3.0677966	4	7	1.59304	1.9661017	
Shy Guy	3	0.938%	13	16	17.4640152	19	20	1.9439671	64	89	96.1321962	104	123	10.4949784	6	21	31.3240938	39	92	14.3742795	0	2	2.869936	4	7	1.4418849	2.1471215	
Shy Guy	2	5.876%	11	13	15.5196192	18	20	2.7297577	55	80.2133333	87.5806671	95	114	10.1507927	6	23	33.2920354	39.8133333	106	15.1927645	0	2	2.8080327	4	9	1.5567034	2.2528931	
Shy Guy	1	15.624%	8	10	12.7463203	16	20	3.8186551	43	71	77.2547363	84	101	9.0066474	9	27	37.4447005	44.9285714	117	15.1773064	0	2	2.6738351	4	8	1.4019833	2.2980031	
Waluigi	0	61.01%	1	1	1	1	1	0	28	62.2536998	69.8123258	77	110	10.9771597	3	26	35.6951975	41.9918605	128	14.6280284	0	1	1.8062285	3	9	1.2851658	2.8226848	
Waluigi	4	0.55%	7	15	16.3781818	19	20	2.8519015	78	113	124.6690909	137	177	17.973201	3	21	31.4545455	38	96	14.9668946	0	2	2.9418182	4	8	1.5527911	2.1454545	
Waluigi	3	2.41%	5	14	15.8959459	19	20	3.3133611	64	96.76	108.1153527	120	160	16.5612397	6	24	34.9834025	42.04	121	15.6899859	0	2	2.9385892	4	8	1.5845351	2.1609959	
Waluigi	2	9.65%	4	11	14.0112609	18	20	4.2024161	48	85.0781893	96.2449741	107	156	15.675587	3	24	34.7896373	42.0330189	108	14.9093251	0	2	2.6389637	4	11	1.514221	2.3570984	
Waluigi	1	26.38%	2	6	10.4629392	15	20	5.3002537	36	73.4492174	82.6902957	92	130	13.5484413	3	25.3865694	35.473768	42	124	14.8513749	0	1	2.2817286	3	9	1.4397976	2.5818802	
Wario	0	9.29%	1	1	1	1	1	0	18	66	77.1125942	84	114	13.0022944	0	6	21.8600646	32.5022624	106	17.9929483	0	1	1.7246502	2.6059578	8	1.2820553	2.9074273	
Wario	4	3.13%	6	13	15.6600639	19	20	3.3695834	73	128	141.9904153	155.8469388	214	19.9371033	3	27.3520408	41.1507987	52	121	18.2993289	0	2	3.1028754	4	8	1.5673255	2.0645367	
Wario	3	8.668%	5	12	14.5639939	18	20	3.8040804	58	114.9888992	127.1988925	139.9895833	182	18.3380963	0	26.9666975	38.2065067	47	120	16.5411778	0	2	3.0706045	4	9	1.5826991	2.0865251	
Wario	2	29.718%	4	8	11.7071491	15.9357143	20	4.6069145	47	104	114.6873948	126.2882593	171	16.7718365	0	25	36.1182448	44	119	15.9585219	0	2	2.8756309	4	10	1.5515497	2.2060031	
Wario	1	49.194%	2	2	5.2319259	6.0392021	20	3.9401972	32	91	101.0748465	112	149	15.4359205	0	24	34.9586128	43	121	15.81965	0	1	2.4212302	3	10	1.4912387	2.4544863	
Yoshi	0	62.308%	1	1	1	1	1	0	27	56	62.9828593	70	107	10.46907	3	24	34.2454259	40	123	14.5221831	0	1	1.8583809	3	10	1.2861599	2.711594	
Yoshi	4	0.602%	9	15	16.7906977	19	20	2.7484903	67	105	117.4152824	130	164	18.2553947	3	23	32.1495017	39	94	14.171502	0	2	3.0996678	4	9	1.6108127	2.0797342	
Yoshi	3	2.242%	6	14	15.7594937	19	20	3.2880625	59	91	102.3809099	114.91	157	17.0545735	3	24	34.8108831	41.94	98	16.1586665	0	2	2.9598573	4	9	1.5614655	2.0802855	
Yoshi	2	9.164%	4	11	13.9282145	18	20	4.2345471	38	79	89.9973811	100.88	145	15.5869589	6	24.3744	35.1027935	42	120	15.2356908	0	2	2.6706678	4	9	1.5112006	2.2976866	
Yoshi	1	25.684%	2	6	10.3783296	15	20	5.3217127	26	67	76.226133	85	131	13.4412184	3	25.3377519	35.5498365	42.3294808	125	15.0104791	0	1	2.334138	3	10	1.4227558	2.4852048	
